time,dm_ox_dt,dr_dt,thrust,n_lo,n_go,OF,r,V_chmb,p_chmb,p_tank
2.495,0.13625656098918465,0.0004498853955820711,10.338610678945154,0.04193402577889661,0.0011610531465946147,13.526956990290552,0.394701775517611,114.12719963955468,287.0428400899786,756.5585070220226
2.5,0.1362497917464614,0.00044994826345241476,10.337952775099867,0.041918547421167476,0.0011630304222016092,13.527430641668108,0.39461320320195037,114.12983509343903,287.0278879449662,756.5013982213884
2.505,0.13624303136552,0.0004500111920499321,10.337295553065422,0.041903069831436546,0.0011650073406636935,13.52790470099183,0.3945246184987954,114.13247032431657,287.01295398983024,756.4443718019836
2.5100000000000002,0.1362362797938238,0.00045007418128884474,10.336639008867856,0.04188759300870305,0.001166983902107243,13.528379167486166,0.39443602139620865,114.13510533229409,286.9980381150949,756.3874272843183
2.515,0.13622953697921347,0.0004501372310843115,10.335983138561703,0.041872116951972176,0.001168960106657798,13.528854040382802,0.39434741188226974,114.1377401174775,286.98314021206915,756.3305641923745
2.52,0.13622280286990604,0.0004502003413524269,10.335327938229906,0.04185664166025497,0.0011709359544400696,13.52932931892065,0.3942587899450745,114.14037467997196,286.9682601728446,756.2737820535747
2.525,0.13621607741448988,0.00045026351201020855,10.334673403983446,0.04184116713256832,0.001172911445577946,13.529805002345785,0.3941701555727353,114.14300901988169,286.9533978902851,756.2170803987559
2.5300000000000002,0.13620936056192337,0.0004503267429755955,10.334019531961237,0.04182569336793493,0.0011748865801944981,13.530281089911352,0.3940815087533806,114.1456431373101,286.93855325802383,756.1604587621373
2.535,0.13620265226152672,0.0004503900341674264,10.333366318329515,0.04181022036538324,0.001176861358411985,13.5307575808775,0.39399284947515467,114.14827703235983,286.9237261704465,756.1039166812749
2.54,0.1361959524629843,0.00045045338550544806,10.33271375928201,0.041794748123947414,0.00117883578035186,13.531234474511354,0.393904177726218,114.15091070513263,286.9089165226962,756.0474536970554
2.545,0.13618926111633992,0.0004505167969103029,10.332061851039587,0.0417792766426673,0.0011808098461347763,13.531711770086966,0.3938154934947462,114.15354415572948,286.89412421066334,755.9910693536527
2.5500000000000003,0.13618257817199012,0.0004505802683035128,10.331410589849746,0.04176380592058837,0.0011827835558805928,13.532189466885189,0.39372679676893063,114.15617738425051,286.87934913097183,755.9347631984986
2.555,0.13617590358068676,0.0004506437996074866,10.330759971986815,0.041748335956761695,0.0011847569097083795,13.532667564193705,0.3936380875369779,114.1588103907951,286.86459118098463,755.8785347822569
2.56,0.136169237293529,0.0004507073907455001,10.330109993751332,0.0417328667502439,0.001186729907736423,13.533146061306908,0.39354936578710964,114.16144317546177,286.8498502587869,755.8223836587932
2.565,0.13616257926196162,0.0004507710416416929,10.329460651469942,0.04171739830009713,0.001188702550082232,13.533624957525829,0.3934606315075625,114.16407573834829,286.8351262631822,755.766309385143
2.57,0.13615592943777446,0.00045083475222106696,10.328811941495337,0.041701930605389,0.0011906748368625429,13.534104252158174,0.3933718846865878,114.16670807955164,286.82041909369207,755.7103115214956
2.575,0.13614928777309507,0.000450898522409469,10.32816386020571,0.04168646366519257,0.001192646768193325,13.534583944518152,0.3932831253124515,114.16934019916799,286.8057286505401,755.6543896311454
2.58,0.13614265422038904,0.00045096235213359194,10.327516404004768,0.0416709974785863,0.001194618344189786,13.535064033926508,0.39319435337343406,114.17197209729274,286.791054834653,755.5985432804873
2.585,0.1361360287324566,0.000451026241320967,10.326869569321495,0.041655532044654,0.0011965895649663774,13.535544519710438,0.39310556885783005,114.17460377402054,286.77639754765306,755.5427720389723
2.59,0.13612941126242722,0.00045109018989995033,10.326223352609727,0.041640067362484816,0.001198560430636799,13.536025401203494,0.3930167717539482,114.17723522944524,286.76175669184767,755.4870754790857
2.595,0.13612280176376018,0.0004511541977997249,10.325577750348199,0.041624603431173184,0.0012005309413140055,13.536506677745614,0.3929279620501114,114.17986646365996,286.74713217022946,755.4314531763248
2.6,0.13611620019023868,0.0004512182649502867,10.324932759040104,0.041609140249818787,0.0012025010971102104,13.536988348682993,0.39283913973465595,114.18249747675706,286.73252388646523,755.3759047091642
2.605,0.13610960649596962,0.0004512823912824448,10.324288375213078,0.041593677817526514,0.001204470898136892,13.53747041336808,0.392750304795932,114.18512826882812,286.71793174489466,755.3204296590376
2.61,0.1361030206353783,0.00045134657672780786,10.323644595418795,0.04157821613340644,0.0012064403445047973,13.537952871159487,0.39266145722230317,114.187758839964,286.70335565051937,755.2650276103077
2.615,0.13609644256320713,0.0004514108212187819,10.323001416232866,0.04156275519657378,0.0012084094363239485,13.538435721421965,0.39257259700214625,114.1903891902548,286.6887955090009,755.20969815024
2.62,0.13608987223451374,0.0004514751246885662,10.322358834254706,0.04154729500614884,0.001210378173703647,13.538918963526374,0.39248372412385135,114.19301931978991,286.67425122665554,755.1544408689806
2.625,0.13608330960466541,0.00045153948707113943,10.32171684610711,0.04153183556125703,0.0012123465567524785,13.539402596849557,0.39239483857582136,114.19564922865797,286.65972271044416,755.0992553595256
2.63,0.1360767546293385,0.00045160390830125866,10.32107544843621,0.04151637686102876,0.0012143145855783184,13.539886620774372,0.3923059403464722,114.19827891694686,286.64520986797004,755.044141217704
2.6350000000000002,0.1360702072645154,0.0004516683883144529,10.320434637911234,0.04150091890459947,0.001216282260288336,13.540371034689574,0.39221702942423253,114.20090838474383,286.63071260747284,754.9890980421422
2.64,0.13606366746648202,0.00045173292704701656,10.319794411224343,0.04148546169110954,0.0012182495809889993,13.540855837989847,0.3921281057975433,114.2035376321353,286.6162308378235,754.9341254342503
2.645,0.13605713519182547,0.0004517975244360046,10.319154765090424,0.041470005219704294,0.001220216547786081,13.54134103007568,0.39203916945485806,114.20616665920704,286.6017644685191,754.8792229981989
2.65,0.13605061039742947,0.0004518621804192209,10.318515696246763,0.041454549489533955,0.0012221831607846611,13.541826610353356,0.39195022038464256,114.20879546604412,286.5873134096736,754.824390340882
2.6550000000000002,0.13604409304047377,0.00045192689493521796,10.317877201453005,0.04143909449975361,0.001224149420089134,13.542312578234883,0.3918612585753745,114.2114240527309,286.5728775720167,754.7696270719015
2.66,0.13603758307843175,0.00045199166792329106,10.31723927749095,0.04142364024952317,0.0012261153258032109,13.54279893313799,0.39177228401554376,114.21405241935099,286.5584568668883,754.7149328035505
2.665,0.1360310804690661,0.00045205649932346793,10.316601921164251,0.04140818673800736,0.001228080878029926,13.543285674486004,0.391683296693652,114.2166805659874,286.5440512062303,754.6603071507751
2.67,0.13602458517042945,0.00045212138907651064,10.315965129298451,0.04139273396437566,0.0012300460768716404,13.543772801707938,0.3915942965982122,114.21930849272236,286.52966050258726,754.6057497311712
2.6750000000000003,0.13601809714085686,0.00045218633712389714,10.315328898740416,0.041377281927802274,0.0012320109224300468,13.544260314238256,0.3915052837177494,114.22193619963745,286.51528466909105,754.5512601649382
2.68,0.1360116163389701,0.0004522513434078333,10.314693226358658,0.04136183062746613,0.001233975414806174,13.544748211517025,0.39141625804079955,114.22456368681361,286.50092361946986,754.4968380748802
2.685,0.1360051427236683,0.00045231640787122873,10.314058109042634,0.0413463800625508,0.0012359395541003914,13.545236492989702,0.3913272195559101,114.22719095433102,286.4865772680284,754.4424830863647
2.69,0.1359986762541308,0.00045238153045770523,10.31342354370295,0.04133093023224451,0.001237903340412413,13.54572515810722,0.3912381682516395,114.22981800226925,286.4722455296543,754.3881948273121
2.695,0.1359922168898129,0.000452446711111586,10.312789527271052,0.04131548113574009,0.0012398667738413025,13.546214206325883,0.3911491041165572,114.2324448307072,286.45792831980884,754.3339729281709
2.7,0.13598576459044256,0.00045251194977788856,10.31215605669898,0.041300032772234936,0.001241829854485477,13.546703637107315,0.3910600271392434,114.23507143972309,286.44362555452034,754.2798170218958
2.705,0.13597931931601834,0.00045257724640231897,10.311523128959188,0.041284585140931,0.0012437925824427118,13.547193449918407,0.39097093730828913,114.23769782939443,286.42933715037975,754.2257267439219
2.71,0.1359728810268104,0.0004526426009312759,10.31089074104465,0.041269138241034745,0.001245754957810144,13.547683644231375,0.39088183461229586,114.24032399979822,286.4150630245428,754.1717017321556
2.715,0.1359664496833534,0.0004527080133118324,10.310258889968303,0.0412536920717571,0.001247716980684278,13.548174219523595,0.3907927190398754,114.24294995101064,286.40080309471523,754.1177416269411
2.72,0.1359600252464468,0.00045277348349173765,10.309627572763082,0.04123824663231348,0.001249678651160988,13.548665175277598,0.39070359057965004,114.24557568310735,286.3865572791534,754.0638460710484
2.725,0.13595360767715267,0.0004528390114194114,10.30899678648175,0.04122280192192369,0.0012516399693355234,13.54915651098108,0.3906144492202521,114.24820119616328,286.3723254966597,754.0100147096432
2.73,0.13594719693679297,0.00045290459704393796,10.308366528196684,0.04120735793981195,0.001253600935302513,13.549648226126797,0.39052529495032406,114.25082649025279,286.3581076665769,753.95624719028
2.735,0.13594079298694803,0.00045297024031506263,10.307736794999773,0.04119191468520684,0.0012555615491559682,13.550140320212583,0.39043612775851805,114.25345156544955,286.34390370878504,753.9025431628716
2.74,0.13593439578945246,0.0004530359411831821,10.307107584002111,0.04117647215734127,0.0012575218109892876,13.550632792741228,0.39034694763349614,114.25607642182666,286.32971354369283,753.8489022796742
2.745,0.13592800530639632,0.0004531016995993474,10.306478892334072,0.04116103035545247,0.001259481720895261,13.55112564322055,0.39025775456393,114.25870105945653,286.31553709224033,753.7953241952649
2.75,0.1359216215001197,0.0004531675155152513,10.305850717144905,0.041145589278781924,0.0012614412789660734,13.55161887116324,0.3901685485385008,114.26132547841098,286.30137427588727,753.7418085665226
2.755,0.13591524433321295,0.0004532333888832284,10.305223055602767,0.04113014892657539,0.001263400485293309,13.552112476086933,0.3900793295458992,114.26394967876122,286.2872250166139,753.6883550526132
2.7600000000000002,0.13590887376851246,0.00045329931965624575,10.304595904894375,0.04111470929808284,0.0012653593399679548,13.55260645751407,0.3899900975748249,114.26657366057783,286.27308923691197,753.634963314964
2.765,0.13590250976910184,0.0004533653077879063,10.303969262225122,0.04109927039255844,0.0012673178430804052,13.55310081497194,0.3899008526139868,114.26919742393078,286.2589668597872,753.581633017251
2.77,0.1358961522983061,0.00045343135323243366,10.303343124818621,0.04108383220926051,0.0012692759947204651,13.553595547992597,0.389811594652103,114.27182096888944,286.24485780874755,753.5283638253709
2.775,0.1358898013196923,0.0004534974559446757,10.302717489916771,0.04106839474745154,0.001271233794977354,13.554090656112828,0.3897223236779003,114.27444429552258,286.23076200780395,753.4751554074396
2.7800000000000002,0.13588345679706698,0.00045356361588009685,10.302092354779543,0.04105295800639809,0.0012731912439397101,13.554586138874146,0.38963303968011426,114.27706740389839,286.21667938146544,753.4220074337529
2.785,0.1358771186944725,0.0004536298329947703,10.30146771668471,0.04103752198537084,0.0012751483416955937,13.555081995822711,0.38954374264748926,114.27969029408436,286.20260985473135,753.3689195767836
2.79,0.1358707869761883,0.00045369610724538186,10.300843572927953,0.04102208668364451,0.001277105088332491,13.55557822650932,0.389454432568778,114.28231296614753,286.18855335309394,753.3158915111587
2.795,0.13586446160672647,0.00045376243858921824,10.300219920822515,0.04100665210049786,0.001279061483937318,13.556074830489386,0.3893651094327417,114.28493542015428,286.17450980252926,753.2629229136408
2.8000000000000003,0.1358581425508303,0.00045382882698416445,10.299596757699097,0.04099121823521364,0.001281017528596424,13.556571807322854,0.3892757732281499,114.2875576561704,286.1604791294941,753.2100134631135
2.805,0.1358518297734733,0.0004538952723887014,10.298974080905777,0.04097578508707861,0.0012829732223955954,13.557069156574238,0.38918642394378017,114.29017967426111,286.1464612609237,753.1571628405602
2.81,0.13584552323985544,0.0004539617747618975,10.298351887807735,0.04096035265538345,0.001284928565420059,13.557566877812484,0.38909706156841833,114.29280147449109,286.1324561242245,753.1043707290471
2.815,0.13583922291540368,0.00045402833406340924,10.297730175787292,0.04094492093942278,0.001286883557754486,13.558064970611047,0.38900768609085795,114.29542305692438,286.11846364727484,753.0516368137085
2.82,0.1358329287657687,0.0004540949502534746,10.297108942243653,0.04092948993849512,0.0012888381994829955,13.558563434547798,0.38891829749990053,114.29804442162448,286.1044837584179,752.9989607817292
2.825,0.13582664075682327,0.0004541616232929086,10.296488184592796,0.04091405965190288,0.0012907924906891575,13.559062269204986,0.3888288957843553,114.30066556865435,286.09051638645906,752.9463423223332
2.83,0.13582035885465993,0.00045422835314309765,10.295867900267295,0.040898630078952315,0.001292746431455997,13.559561474169215,0.38873948093303906,114.30328649807633,286.0765614606604,752.8937811267513
2.835,0.13581408302559117,0.00045429513976600114,10.29524808671632,0.040883201218953495,0.0012947000218659975,13.560061049031454,0.38865005293477617,114.30590720995224,286.0626189107413,752.8412768882232
2.84,0.13580781323614535,0.00045436198312414126,10.294628741405347,0.04086777307122031,0.001296653262001104,13.560560993386918,0.3885606117783982,114.30852770434336,286.04868866687013,752.7888293019689
2.845,0.1358015494530654,0.00045442888318059956,10.294009861816056,0.04085234563507042,0.0012986061519427267,13.5610613068351,0.38847115745274413,114.31114798131036,286.0347706596612,752.7364380651766
2.85,0.1357952916433096,0.0004544958398990202,10.293391445446375,0.04083691890982523,0.0013005586917717443,13.561561988979749,0.38838168994666,114.3137680409134,286.0208648201767,752.6841028769924
2.855,0.1357890397740449,0.00045456285324359263,10.292773489809997,0.04082149289480989,0.0013025108815685076,13.562063039428757,0.388292209248999,114.3163878832121,286.0069710799127,752.6318234384905
2.86,0.13578279381265118,0.00045462992317906343,10.292155992436685,0.04080606758935324,0.0013044627214128424,13.562564457794252,0.3882027153486212,114.3190075082655,285.9930893708079,752.5795994526711
2.865,0.1357765537267139,0.00045469704967071773,10.29153895087173,0.040790642992787826,0.0013064142113840532,13.563066243692427,0.3881132082343935,114.32162691613215,285.97921962522844,752.5274306244406
2.87,0.13577031948402687,0.0004547642326843867,10.29092236267615,0.04077521910444983,0.0013083653515609261,13.563568396743626,0.38802368789518954,114.32424610686999,285.96536177597363,752.4753166605918
2.875,0.13576409105258858,0.0004548314721864387,10.290306225426411,0.040759795923679086,0.0013103161420217327,13.564070916572273,0.3879341543198897,114.3268650805365,285.95151575626846,752.4232572697983
2.88,0.1357578684006001,0.00045489876814377447,10.289690536714286,0.04074437344981902,0.0013122665828442326,13.564573802806805,0.3878446074973806,114.3294838371886,285.9376814997589,752.3712521625879
2.8850000000000002,0.135751651496464,0.00045496612052382395,10.289075294146755,0.04072895168221667,0.0013142166741056773,13.565077055079694,0.3877550474165555,114.33210237688269,285.9238589405101,752.319301051336
2.89,0.1357454403087846,0.0004550335292945489,10.288460495346019,0.04071353062022263,0.0013161664158828125,13.565580673027407,0.38766547406631385,114.33472069967463,285.9100480130064,752.2674036502502
2.895,0.13573923480636257,0.0004551009944244281,10.287846137949126,0.04069811026319103,0.0013181158082518822,13.566084656290347,0.3875758874355614,114.33733880561978,285.8962486521407,752.2155596753502
2.9,0.13573303495819666,0.0004551685158824628,10.287232219608066,0.040682690610479535,0.001320064851288631,13.566589004512856,0.3874862875132099,114.33995669477295,285.8824607932174,752.1637688444588
2.9050000000000002,0.13572684073348143,0.0004552360936381713,10.286618737989611,0.04066727166144931,0.0013220135450683083,13.567093717343203,0.3873966742881772,114.34257436718846,285.8686843719481,752.1120308771895
2.91,0.13572065210160283,0.00045530372766157786,10.28600569077499,0.040651853415464984,0.00132396188966567,13.56759879443346,0.387307047749387,114.34519182292013,285.8549193244425,752.0603454949206
2.915,0.13571446903214252,0.0004553714179232247,10.285393075660204,0.04063643587189466,0.0013259098851549824,13.568104235439616,0.38721740788576886,114.34780906202124,285.8411655872169,752.0087124207956
2.92,0.1357082914948704,0.0004554391643941525,10.284780890355465,0.04062101903010986,0.0013278575316100255,13.56861004002145,0.38712775468625793,114.3504260845446,285.8274230971791,751.9571313797017
2.9250000000000003,0.13570211945974617,0.0004555069670459053,10.284169132585316,0.04060560288948553,0.0013298048291040952,13.569116207842509,0.3870380881397949,114.35304289054247,285.8136917916316,751.9056020982557
2.93,0.13569595289691713,0.0004555748258505254,10.283557800088468,0.040590187449399996,0.0013317517777100068,13.569622738570114,0.3869484082353263,114.35565948006665,285.7999716082668,751.8541243047907
2.935,0.13568979177671786,0.0004556427407805524,10.282946890617767,0.040574772709234964,0.0013336983775000977,13.570129631875348,0.3868587149618036,114.35827585316842,285.78626248516633,751.8026977293468
2.94,0.13568363606966646,0.0004557107118090146,10.282336401939913,0.040559358668375484,0.0013356446285462309,13.570636887432952,0.38676900830818395,114.3608920098986,285.77256436079364,751.7513221036531
2.945,0.13567748574646543,0.00045577873890943125,10.28172633183554,0.04054394532620993,0.0013375905309197969,13.571144504921392,0.3866792882634297,114.36350795030748,285.75887717399536,751.6999971611185
2.95,0.13567134077799886,0.0004558468220558058,10.281116678098975,0.040528532682130004,0.0013395360846917177,13.571652484022778,0.386589554816508,114.36612367444488,285.74520086399576,751.6487226368106
2.955,0.135665201135331,0.00045591496122262274,10.280507438538153,0.040513120735530664,0.001341481289932449,13.572160824422838,0.38649980795639133,114.36873918236012,285.7315353703935,751.5974982674521
2.96,0.13565906678970518,0.0004559831563848453,10.279898610974538,0.04049770948581016,0.001343426146711983,13.572669525810898,0.386410047672057,114.37135447410205,285.7178806331597,751.5463237914023
2.965,0.13565293771254355,0.0004560514075179149,10.279290193243085,0.04048229893236998,0.001345370655099852,13.573178587879898,0.3863202739524871,114.37396954971905,285.7042365926371,751.495198948649
2.97,0.13564681387544342,0.0004561197145977423,10.278682183191979,0.040466889074614834,0.0013473148151651301,13.573688010326293,0.38623048678666855,114.376584409259,285.6906031895326,751.4441234807869
2.975,0.13564069525017797,0.00045618807760071004,10.278074578682675,0.040451479911952644,0.0013492586269764368,13.574197792850105,0.3861406861635928,114.37919905276932,285.67698036491896,751.3930971310199
2.98,0.13563458180869237,0.00045625649650366256,10.277467377589629,0.04043607144379452,0.0013512020906019393,13.574707935154793,0.3860508720722561,114.38181348029697,285.66336806022616,751.3421196441263
2.985,0.1356284735231069,0.0004563249712839146,10.276860577800493,0.040420663669554734,0.0013531452061093558,13.575218436947388,0.3859610445016588,114.3844276918884,285.6497662172484,751.2911907664738
2.99,0.13562237036570987,0.0004563935019192336,10.276254177215632,0.04040525658865072,0.0013550879735659575,13.575729297938299,0.385871203440806,114.38704168758964,285.63617477812926,751.2403102459832
2.995,0.13561627230896084,0.00045646208838784835,10.275648173748321,0.040389850200503015,0.001357030393038572,13.576240517841395,0.3857813488787069,114.38965546744622,285.622593685368,751.189477832131
3.0,0.13561017932548802,0.0004565307306684425,10.275042565324576,0.04037444450453529,0.0013589724645935851,13.576752096373971,0.38569148080437476,114.39226903150323,285.6090228818148,751.1386932759359
3.005,0.1356040913880852,0.00045659942874014725,10.274437349882911,0.0403590395001743,0.0013609141882969446,13.57726403325667,0.3856015992068273,114.39488237980531,285.5954623106641,751.0879563299364
3.0100000000000002,0.13559800846971282,0.0004566681825825444,10.273832525374424,0.04034363518684986,0.001362855564214162,13.5777763282135,0.38551170407508595,114.3974955123966,285.5819119154565,751.0372667481912
3.015,0.13559193054349694,0.000456736992175664,10.273228089762712,0.04032823156399485,0.0013647965924103156,13.578288980971863,0.3854217953981761,114.40010842932085,285.568371640077,750.9866242862656
3.02,0.13558585758272373,0.00045680585749997073,10.272624041023471,0.04031282863104518,0.0013667372729500528,13.578801991262377,0.3853318731651273,114.40272113062132,285.55484142874366,750.9360287012105
3.025,0.13557978956084552,0.0004568747785363798,10.272020377144925,0.040297426387439786,0.001368677605897593,13.579315358819054,0.38524193736497236,114.4053336163408,285.54132122601965,750.8854797515644
3.0300000000000002,0.13557372645147103,0.000456943755266232,10.271417096127125,0.04028202483262059,0.0013706175913167297,13.579829083379087,0.3851519879867482,114.40794588652169,285.5278109767934,750.8349771973299
3.035,0.135567668228373,0.00045701278767131426,10.270814195982485,0.04026662396603249,0.0013725572292708338,13.580343164682995,0.3850620250194951,114.41055794120591,285.5143106262942,750.784520799974
3.04,0.13556161486547802,0.0004570818757338328,10.27021167473505,0.04025122378712336,0.0013744965198228553,13.580857602474447,0.3849720484522569,114.41316978043494,285.50082012007135,750.7341103224037
3.045,0.1355555663368735,0.00045715101943643265,10.269609530420992,0.040235824295344016,0.0013764354630353263,13.581372396500377,0.38488205827408084,114.41578140424987,285.4873394040083,750.6837455289703
3.0500000000000003,0.13554952261680067,0.00045722021876217904,10.269007761088114,0.04022042549014819,0.0013783740589703632,13.581887546510876,0.38479205447401754,114.41839281269125,285.47386842430825,750.6334261854449
3.055,0.13554348367965577,0.00045728947369456165,10.268406364795903,0.040205027370992526,0.0013803123076896694,13.582403052259172,0.38470203704112077,114.42100400579932,285.46040712749675,750.5831520590145
3.06,0.13553744949999014,0.0004573587842174946,10.267805339615569,0.04018962993733656,0.0013822502092545373,13.582918913501683,0.3846120059644475,114.4236149836138,285.4469554604216,750.5329229182715
3.065,0.13553142005250457,0.00045742815031530216,10.267204683629599,0.04017423318864271,0.0013841877637258517,13.583435129997888,0.38452196123305793,114.42622574617403,285.43351337024137,750.4827385331986
3.0700000000000003,0.13552539531205496,0.0004574975719727346,10.266604394932187,0.040158837124376234,0.001386124971164091,13.58395170151042,0.3844319028360151,114.42883629351887,285.420080804437,750.432598675167
3.075,0.1355193752536441,0.0004575670491749462,10.266004471628627,0.04014344174400525,0.0013880618316293306,13.584468627804936,0.38434183076238504,114.43144662568683,285.40665771079495,750.3825031169144
3.08,0.13551335985242552,0.0004576365819075062,10.26540491183558,0.04012804704700068,0.0013899983451812446,13.584985908650197,0.38425174500123654,114.43405674271595,285.3932440374146,750.3324516325406
3.085,0.13550734908369977,0.00045770617015638984,10.264805713680817,0.04011265303283627,0.0013919345118791084,13.585503543817953,0.3841616455416413,114.43666664464385,285.3798397327014,750.2824439975035
3.09,0.1355013429229157,0.0004577758139079815,10.264206875303305,0.04009725970098853,0.001393870331781801,13.58602153308302,0.38407153237267344,114.43927633150774,285.36644474536877,750.2324799885953
3.095,0.13549534134566568,0.0004578455131490625,10.26360839485283,0.04008186705093676,0.0013958058049478074,13.586539876223151,0.3839814054834101,114.44188580334443,285.35305902442855,750.1825593839417
3.1,0.13548934432768858,0.0004579152678668198,10.263010270490259,0.040066475082163024,0.0013977409314352208,13.587058573019139,0.38389126486293046,114.4444950601903,285.3396825191972,750.1326819629946
3.105,0.13548335184486562,0.0004579850780488357,10.262412500387194,0.04005108379415211,0.0013996757113017451,13.587577623254678,0.38380111050031657,114.44710410208133,285.32631517928684,750.0828475065127
3.11,0.13547736387322062,0.00045805494368308757,10.261815082726006,0.04003569318639154,0.0014016101446046969,13.588097026716428,0.38371094238465253,114.44971292905309,285.3129569546062,750.0330557965561
3.115,0.13547138038891993,0.0004581248647579501,10.261218015699821,0.04002030325837153,0.0014035442314010078,13.588616783193963,0.38362076050502497,114.45232154114073,285.29960779536015,749.9833066164801
3.12,0.13546540136826948,0.00045819484126218615,10.26062129751231,0.04000491400958501,0.0014054779717472268,13.58913689247977,0.3835305648505225,114.45492993837902,285.28626765204376,749.9335997509233
3.125,0.13545942678771397,0.0004582648731849459,10.260024926377618,0.03998952543952756,0.0014074113656995222,13.589657354369177,0.383440355410236,114.45753812080233,285.27293647544053,749.8839349857927
3.13,0.1354534566238371,0.0004583349605157677,10.259428900520374,0.039974137547697436,0.0014093444133136844,13.59017816866041,0.38335013217325853,114.46014608844459,285.25961421662277,749.8343121082646
3.1350000000000002,0.1354474908533603,0.00045840510324457505,10.258833218175623,0.03995875033359554,0.0014112771146451272,13.590699335154536,0.38325989512868486,114.46275384133936,285.2463008269492,749.7847309067661
3.14,0.13544152945313936,0.0004584753013616683,10.25823787758854,0.0399433637967254,0.001413209469748891,13.59122085365541,0.38316964426561184,114.46536137951985,285.2329962580578,749.7351911709679
3.145,0.13543557240016801,0.0004585455548577341,10.257642877014714,0.03992797793659315,0.0014151414786796439,13.591742723969752,0.38307937957313815,114.46796870301878,285.2197004618731,749.6856926917814
3.15,0.13542961967157208,0.00045861586372383106,10.257048214719708,0.039912592752707525,0.0014170731414916847,13.592264945907012,0.3829891010403641,114.47057581186856,285.20641339059443,749.6362352613401
3.1550000000000002,0.1354236712446122,0.00045868622795139634,10.256453888979264,0.03989720824457986,0.0014190044582389448,13.592787519279462,0.38289880865639186,114.47318270610118,285.19313499670113,749.5868186729978
3.16,0.13541772709667976,0.0004587566475322362,10.255859898078995,0.03988182441172403,0.0014209354289749898,13.593310443902089,0.38280850241032516,114.47578938574824,285.1798652329444,749.5374427213171
3.165,0.13541178720529878,0.00045882712245853114,10.255266240314521,0.039866441253656494,0.0014228660537530223,13.593833719592626,0.38271818229126925,114.47839585084097,285.166604052351,749.4881072020578
3.17,0.13540585154812343,0.0004588976527228293,10.254672913991293,0.039851058769896225,0.0014247963326258835,13.594357346171542,0.38262784828833074,114.4810021014102,285.15335140821827,749.4388119121736
3.1750000000000003,0.13539992010293692,0.00045896823831804425,10.254079917424498,0.03983567695996473,0.0014267262656460556,13.594881323461998,0.38253750039061785,114.4836081374864,285.1401072541118,749.3895566498003
3.18,0.1353939928476508,0.00045903887923745405,10.253487248939022,0.03982029582338603,0.0014286558528656633,13.595405651289811,0.38244713858723994,114.48621395909966,285.1268715438638,749.3403412142451
3.185,0.1353880697603051,0.00045910957547470063,10.252894906869436,0.03980491535968664,0.0014305850943364766,13.595930329483519,0.38235676286730774,114.48881956627964,285.1136442315736,749.2911654059837
3.19,0.1353821508190661,0.000459180327023786,10.25230288955985,0.03978953556839553,0.001432513990109912,13.596455357874275,0.3822663732199332,114.49142495905572,285.1004252716029,749.242029026647
3.1950000000000003,0.13537623600222456,0.0004592511338790663,10.251711195363772,0.03977415644904418,0.0014344425402370356,13.596980736295855,0.382175969634229,114.49403013745682,285.087214618572,749.1929318790122
3.2,0.1353703252881982,0.00045932199603525986,10.251119822644284,0.039758778001166485,0.0014363707447685636,13.5975064645847,0.3820855520993095,114.49663510151156,285.0740122273653,749.1438737669977
3.205,0.13536441865552654,0.0004593929134874338,10.250528769773677,0.03974340022429879,0.0014382986037548657,13.598032542579793,0.3819951206042895,114.49923985124812,285.06081805312016,749.0948544956542
3.21,0.1353585160828739,0.0004594638862310118,10.249938035133656,0.03972802311797988,0.0014402261172459662,13.59855897012275,0.3819046751382849,114.50184438669437,285.04763205123334,749.0458738711567
3.215,0.13535261754902495,0.0004595349142617631,10.249347617115005,0.03971264668175092,0.0014421532852915459,13.599085747057732,0.3818142156904125,114.5044487078778,285.0344541773517,748.9969317007925
3.22,0.13534672303288767,0.0004596059975758107,10.248757514117825,0.03969727091515549,0.001444080107940945,13.599612873231477,0.38172374224978967,114.50705281482553,285.0212843873784,748.948027792958
3.225,0.13534083251348872,0.00045967713616961955,10.248167724551177,0.03968189581773956,0.0014460065852431637,13.600140348493222,0.38163325480553467,114.50965670756429,285.0081226374633,748.8991619571486
3.23,0.1353349459699742,0.00045974833003999837,10.247578246833127,0.03966652138905145,0.001447932717246865,13.600668172694753,0.3815427533467663,114.51226038612053,284.99496888400444,748.8503340039521
3.235,0.1353290633816107,0.0004598195791841036,10.246989079390847,0.03965114762864184,0.0014498585040003764,13.601196345690381,0.38145223786260385,114.51486385052027,284.9818230836501,748.8015437450379
3.24,0.1353231847277809,0.0004598908835994278,10.246400220660274,0.03963577453606376,0.0014517839455516917,13.601724867336872,0.3813617083421673,114.5174671007892,284.9686851932902,748.7527909931523
3.245,0.13531730998798458,0.00045996224328380246,10.24581166908617,0.03962040211087257,0.0014537090419484728,13.602253737493477,0.3812711647745769,114.52007013695265,284.95555517005755,748.7040755621102
3.25,0.1353114391418384,0.0004600336582353979,10.245223423122134,0.03960503035262593,0.0014556337932380514,13.60278295602192,0.3811806071489533,114.52267295903562,284.94243297132834,748.6553972667845
3.255,0.1353055721690739,0.00046010512845271834,10.244635481230434,0.03958965926088382,0.0014575581994674316,13.60331252278638,0.38109003545441733,114.52527556706272,284.92931855471693,748.6067559231032
